"step","name","platform","age_range","download_dt","users_count","count_rides"
"2","ride_requested","android","25-34","2021-03-22","3","104"
"2","ride_requested","android","25-34","2021-03-23","2","68"
"2","ride_requested","android","25-34","2021-03-24","2","65"
"2","ride_requested","android","25-34","2021-03-25","1","24"
"2","ride_requested","android","25-34","2021-03-26","4","132"
"2","ride_requested","android","25-34","2021-03-27","2","55"
"2","ride_requested","android","25-34","2021-03-29","3","120"
"2","ride_requested","android","25-34","2021-03-30","2","66"
"2","ride_requested","android","25-34","2021-03-31","2","73"
"2","ride_requested","android","25-34","2021-04-02","2","77"
"2","ride_requested","android","25-34","2021-04-03","3","56"
"2","ride_requested","android","25-34","2021-04-04","2","69"
"2","ride_requested","android","25-34","2021-04-06","4","147"
"2","ride_requested","android","25-34","2021-04-08","2","59"
"2","ride_requested","android","25-34","2021-04-09","1","25"
"2","ride_requested","android","25-34","2021-04-10","2","63"
"2","ride_requested","android","25-34","2021-04-11","2","61"
"2","ride_requested","android","25-34","2021-04-12","1","20"
"2","ride_requested","android","25-34","2021-04-13","2","52"
"2","ride_requested","android","25-34","2021-04-14","3","76"
"2","ride_requested","android","25-34","2021-04-15","1","30"
"2","ride_requested","android","25-34","2021-04-16","4","139"
"2","ride_requested","android","25-34","2021-04-17","4","112"
"2","ride_requested","android","25-34","2021-04-18","2","47"
"2","ride_requested","android","25-34","2021-04-19","5","145"
"2","ride_requested","android","25-34","2021-04-21","2","53"
"2","ride_requested","android","25-34","2021-04-22","1","31"
"2","ride_requested","android","25-34","2021-04-23","2","47"
"2","ride_requested","android","25-34","2021-04-24","3","87"
"2","ride_requested","android","25-34","2021-04-25","1","33"
"2","ride_requested","android","25-34","2021-04-27","5","150"
"2","ride_requested","android","25-34","2021-04-29","1","34"
"2","ride_requested","android","25-34","2021-04-30","2","80"
"2","ride_requested","android","25-34","2021-05-02","4","116"
"2","ride_requested","android","25-34","2021-05-03","2","98"
"2","ride_requested","android","25-34","2021-05-04","2","76"
"2","ride_requested","android","25-34","2021-05-05","2","69"
"2","ride_requested","android","25-34","2021-05-06","3","84"
"2","ride_requested","android","25-34","2021-05-07","4","125"
"2","ride_requested","android","25-34","2021-05-08","3","98"
"2","ride_requested","android","25-34","2021-05-10","1","32"
"2","ride_requested","android","25-34","2021-05-11","2","67"
"2","ride_requested","android","25-34","2021-05-12","1","34"
"2","ride_requested","android","25-34","2021-05-13","4","137"
"2","ride_requested","android","25-34","2021-05-14","4","117"
"2","ride_requested","android","25-34","2021-05-15","2","69"
"2","ride_requested","android","25-34","2021-05-17","2","72"
"2","ride_requested","android","25-34","2021-05-18","2","52"
"2","ride_requested","android","25-34","2021-05-19","3","83"
"2","ride_requested","android","25-34","2021-05-20","2","61"
"2","ride_requested","android","25-34","2021-05-21","1","27"
"2","ride_requested","android","25-34","2021-05-22","3","91"
"2","ride_requested","android","25-34","2021-05-23","3","91"
"2","ride_requested","android","25-34","2021-05-25","4","95"
"2","ride_requested","android","25-34","2021-05-26","3","104"
"2","ride_requested","android","25-34","2021-05-27","3","95"
"2","ride_requested","android","25-34","2021-05-28","1","39"
"2","ride_requested","android","25-34","2021-05-29","2","54"
"2","ride_requested","android","25-34","2021-05-30","1","32"
"2","ride_requested","android","25-34","2021-05-31","3","89"
"2","ride_requested","android","25-34","2021-06-01","2","76"
"2","ride_requested","android","25-34","2021-06-02","1","36"
"2","ride_requested","android","25-34","2021-06-03","2","34"
"2","ride_requested","android","25-34","2021-06-04","3","104"
"2","ride_requested","android","25-34","2021-06-05","2","55"
"2","ride_requested","android","25-34","2021-06-06","4","117"
"2","ride_requested","android","25-34","2021-06-08","1","36"
"2","ride_requested","android","25-34","2021-06-10","1","34"
"2","ride_requested","android","25-34","2021-06-11","1","26"
"2","ride_requested","android","25-34","2021-06-12","3","85"
"2","ride_requested","android","25-34","2021-06-14","2","64"
"2","ride_requested","android","25-34","2021-06-15","2","59"
"2","ride_requested","android","25-34","2021-06-16","2","64"
"2","ride_requested","android","25-34","2021-06-17","2","68"
"2","ride_requested","android","25-34","2021-06-18","1","28"
"2","ride_requested","android","25-34","2021-06-20","1","40"
"2","ride_requested","android","25-34","2021-06-21","1","41"
"2","ride_requested","android","25-34","2021-06-22","4","109"
"2","ride_requested","android","25-34","2021-06-26","1","26"
"2","ride_requested","android","25-34","2021-06-29","1","32"
"2","ride_requested","android","25-34","2021-07-01","1","27"
"2","ride_requested","android","25-34","2021-07-02","1","32"
"2","ride_requested","android","25-34","2021-07-03","2","69"
"2","ride_requested","android","25-34","2021-07-04","2","55"
"2","ride_requested","android","25-34","2021-07-05","1","22"
"2","ride_requested","android","25-34","2021-07-06","3","73"
"2","ride_requested","android","25-34","2021-07-07","3","104"
"2","ride_requested","android","25-34","2021-07-08","2","75"
"2","ride_requested","android","25-34","2021-07-09","1","20"
"2","ride_requested","android","25-34","2021-07-10","4","148"
"2","ride_requested","android","25-34","2021-07-11","1","28"
"2","ride_requested","android","25-34","2021-07-12","1","29"
"2","ride_requested","android","25-34","2021-07-14","3","97"
"2","ride_requested","android","25-34","2021-07-15","1","29"
"2","ride_requested","android","25-34","2021-07-16","2","84"
"2","ride_requested","android","25-34","2021-07-17","3","97"
"2","ride_requested","android","25-34","2021-07-18","3","98"
"2","ride_requested","android","25-34","2021-07-19","3","73"
"2","ride_requested","android","25-34","2021-07-20","1","44"
"2","ride_requested","android","25-34","2021-07-21","1","26"
"2","ride_requested","android","25-34","2021-07-22","2","71"
"2","ride_requested","android","25-34","2021-07-24","1","25"
"2","ride_requested","android","25-34","2021-07-25","1","43"
"2","ride_requested","android","25-34","2021-07-26","2","59"
"2","ride_requested","android","25-34","2021-07-27","5","178"
"2","ride_requested","android","25-34","2021-07-28","2","46"
"2","ride_requested","android","25-34","2021-07-29","2","82"
"2","ride_requested","android","25-34","2021-07-30","4","151"
"2","ride_requested","android","25-34","2021-07-31","2","77"
"2","ride_requested","android","25-34","2021-08-01","6","232"
"2","ride_requested","android","25-34","2021-08-02","2","54"
"2","ride_requested","android","25-34","2021-08-03","3","83"
"2","ride_requested","android","25-34","2021-08-04","2","63"
"2","ride_requested","android","25-34","2021-08-07","1","39"
"2","ride_requested","android","25-34","2021-08-08","1","31"
"2","ride_requested","android","25-34","2021-08-12","2","65"
"2","ride_requested","android","25-34","2021-08-13","1","37"
"2","ride_requested","android","25-34","2021-08-14","2","69"
"2","ride_requested","android","25-34","2021-08-15","2","81"
"2","ride_requested","android","25-34","2021-08-16","2","73"
"2","ride_requested","android","25-34","2021-08-17","3","84"
"2","ride_requested","android","25-34","2021-08-18","4","143"
"2","ride_requested","android","25-34","2021-08-19","2","69"
"2","ride_requested","android","25-34","2021-08-20","2","60"
"2","ride_requested","android","25-34","2021-08-21","5","149"
"2","ride_requested","android","25-34","2021-08-22","4","131"
"2","ride_requested","android","25-34","2021-08-23","1","29"
"2","ride_requested","android","25-34","2021-08-24","1","23"
"2","ride_requested","android","25-34","2021-08-25","1","21"
"2","ride_requested","android","25-34","2021-08-27","5","134"
"2","ride_requested","android","25-34","2021-08-28","1","22"
"2","ride_requested","android","25-34","2021-08-29","4","117"
"2","ride_requested","android","25-34","2021-08-30","3","77"
"2","ride_requested","android","25-34","2021-08-31","2","49"
"2","ride_requested","android","25-34","2021-09-01","4","134"
"2","ride_requested","android","25-34","2021-09-02","4","123"
"2","ride_requested","android","25-34","2021-09-03","2","47"
"2","ride_requested","android","25-34","2021-09-04","2","81"
"2","ride_requested","android","25-34","2021-09-05","1","52"
"2","ride_requested","android","25-34","2021-09-06","1","38"
"2","ride_requested","android","25-34","2021-09-07","3","100"
"2","ride_requested","android","25-34","2021-09-08","2","56"
"2","ride_requested","android","25-34","2021-09-09","3","99"
"2","ride_requested","android","25-34","2021-09-10","3","81"
"2","ride_requested","android","25-34","2021-09-14","3","84"
"2","ride_requested","android","25-34","2021-09-16","1","19"
"2","ride_requested","android","25-34","2021-09-17","3","89"
"2","ride_requested","android","25-34","2021-09-18","1","36"
"2","ride_requested","android","25-34","2021-09-19","2","59"
"2","ride_requested","android","25-34","2021-09-20","3","100"
"2","ride_requested","android","25-34","2021-09-21","1","33"
"2","ride_requested","android","25-34","2021-09-22","2","57"
"2","ride_requested","android","25-34","2021-09-23","3","100"
"2","ride_requested","android","25-34","2021-09-25","1","39"
"2","ride_requested","android","25-34","2021-09-26","5","167"
"2","ride_requested","android","25-34","2021-09-28","3","82"
"2","ride_requested","android","25-34","2021-09-29","3","92"
"2","ride_requested","android","25-34","2021-09-30","3","103"
"2","ride_requested","android","25-34","2021-10-01","3","101"
"2","ride_requested","android","25-34","2021-10-02","2","60"
"2","ride_requested","android","25-34","2021-10-03","2","60"
"2","ride_requested","android","25-34","2021-10-04","2","45"
"2","ride_requested","android","25-34","2021-10-05","3","101"
"2","ride_requested","android","25-34","2021-10-07","1","38"
"2","ride_requested","android","25-34","2021-10-08","3","83"
"2","ride_requested","android","25-34","2021-10-10","2","78"
"2","ride_requested","android","25-34","2021-10-11","1","19"
"2","ride_requested","android","25-34","2021-10-12","2","53"
"2","ride_requested","android","25-34","2021-10-13","1","28"
"2","ride_requested","android","25-34","2021-10-15","2","71"
"2","ride_requested","android","25-34","2021-10-16","1","23"
"2","ride_requested","android","25-34","2021-10-17","3","90"
"2","ride_requested","android","25-34","2021-10-18","2","75"
"2","ride_requested","android","25-34","2021-10-19","1","24"
"2","ride_requested","android","25-34","2021-10-20","1","29"
"2","ride_requested","android","25-34","2021-10-21","3","102"
"2","ride_requested","android","25-34","2021-10-22","1","34"
"2","ride_requested","android","25-34","2021-10-23","1","39"
"2","ride_requested","android","25-34","2021-10-24","1","30"
"2","ride_requested","android","25-34","2021-10-25","2","52"
"2","ride_requested","android","25-34","2021-10-26","2","72"
"2","ride_requested","android","25-34","2021-10-28","3","94"
"2","ride_requested","android","25-34","2021-10-29","2","60"
"2","ride_requested","android","25-34","2021-10-30","3","80"
"2","ride_requested","android","25-34","2021-10-31","1","34"
"2","ride_requested","android","25-34","2021-11-02","2","65"
"2","ride_requested","android","25-34","2021-11-03","4","125"
"2","ride_requested","android","25-34","2021-11-04","1","33"
"2","ride_requested","android","25-34","2021-11-05","2","69"
"2","ride_requested","android","25-34","2021-11-06","3","120"
"2","ride_requested","android","25-34","2021-11-07","2","62"
"2","ride_requested","android","25-34","2021-11-08","3","94"
"2","ride_requested","android","25-34","2021-11-11","2","66"
"2","ride_requested","android","25-34","2021-11-12","2","57"
"2","ride_requested","android","25-34","2021-11-13","5","148"
"2","ride_requested","android","25-34","2021-11-14","1","33"
"2","ride_requested","android","25-34","2021-11-15","4","121"
"2","ride_requested","android","25-34","2021-11-16","3","97"
"2","ride_requested","android","25-34","2021-11-17","1","34"
"2","ride_requested","android","25-34","2021-11-18","3","86"
"2","ride_requested","android","25-34","2021-11-19","1","28"
"2","ride_requested","android","25-34","2021-11-20","2","68"
"2","ride_requested","android","25-34","2021-11-21","2","66"
"2","ride_requested","android","25-34","2021-11-22","1","30"
"2","ride_requested","android","25-34","2021-11-24","5","153"
"2","ride_requested","android","25-34","2021-11-25","4","116"
"2","ride_requested","android","25-34","2021-11-26","2","66"
"2","ride_requested","android","25-34","2021-11-27","2","61"
"2","ride_requested","android","25-34","2021-11-28","2","43"
"2","ride_requested","android","25-34","2021-11-29","2","68"
"2","ride_requested","android","25-34","2021-12-01","4","112"
"2","ride_requested","android","25-34","2021-12-03","1","29"
"2","ride_requested","android","25-34","2021-12-04","4","85"
"2","ride_requested","android","25-34","2021-12-05","2","63"
"2","ride_requested","android","25-34","2021-12-06","3","85"
"2","ride_requested","android","25-34","2021-12-08","1","40"
"2","ride_requested","android","25-34","2021-12-09","2","50"
"2","ride_requested","android","25-34","2021-12-10","2","71"
"2","ride_requested","android","25-34","2021-12-12","1","25"
"2","ride_requested","android","25-34","2021-12-13","5","185"
"2","ride_requested","android","25-34","2021-12-14","3","115"
"2","ride_requested","android","25-34","2021-12-15","1","44"
"2","ride_requested","android","25-34","2021-12-16","1","25"
"2","ride_requested","android","25-34","2021-12-17","3","79"
"2","ride_requested","android","25-34","2021-12-18","3","93"
"2","ride_requested","android","25-34","2021-12-19","1","27"
"2","ride_requested","android","25-34","2021-12-20","1","38"
"2","ride_requested","android","25-34","2021-12-21","2","53"
"2","ride_requested","android","25-34","2021-12-23","1","29"
"2","ride_requested","android","25-34","2021-12-24","1","30"
"2","ride_requested","android","25-34","2021-12-25","3","64"
"2","ride_requested","android","25-34","2021-12-27","2","88"
"2","ride_requested","android","25-34","2021-12-28","3","92"
"2","ride_requested","android","25-34","2021-12-29","2","53"
"2","ride_requested","android","25-34","2021-12-30","1","37"
"2","ride_requested","android","25-34","2021-12-31","2","58"
"2","ride_requested","android","35-44","2021-01-01","4","122"
"2","ride_requested","android","35-44","2021-01-02","5","185"
"2","ride_requested","android","35-44","2021-01-03","4","154"
"2","ride_requested","android","35-44","2021-01-04","4","128"
"2","ride_requested","android","35-44","2021-01-05","1","27"
